,area,endereco,quartos,banheiros,vagas,preco,condominio,amenidades,bairro
5697,143,Rua Alexandre Dumas ,3,1,2,8000.0,1160.0,"Piscina
Churrasqueira
Elevador
Academia
Espaço gourmet
...", Chácara Santo Antônio
5698,74,"Moema, São Paulo ",2,2,2,4750.0,860.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Varanda
...", SP
5699,64,Avenida dos Imarés ,2,2,1,4500.0,800.0,"Churrasqueira
Piscina
Playground
Salão de festas", Moema
5700,67,"Rua Gaivota, 745 ",2,3,2,3500.0,1300.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Moema
5701,133,"Avenida Horácio Lafer, 355 ",4,4,2,6485.0,2400.0,"Salão de jogos
Salão de festas
Área de serviço", Itaim Bibi
5702,170,Rua Ceará ,3,3,3,8000.0,5400.0,"Piscina
Mobiliado
Condomínio fechado
Varanda
Aceita animais
...", Higienópolis
5703,48,"Rua Guaipá, 758 ",2,1,1,1800.0,434.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Aceita animais
...", Vila Leopoldina
5704,62,"Rua Coronel Diogo, 1128 ",2,1,0,1250.0,533.0,Cozinha, Vila Mariana
5705,80,"Rua Agissê, 172 ",2,2,1,3400.0,780.0,"Elevador
Mais de um andar
Armário na cozinha", Vila Madalena
5706,38,"Santa Cecília, São Paulo ",1,1,1,1400.0,504.0,"Piscina
Churrasqueira
Elevador
Varanda
Garagem
...", SP
5707,67,"Rua Doutor Samuel Porto, 372 ",2,2,1,1570.0,840.0,"Academia
Jardim
Salão de festas
Elevador
Aceita animais", Saúde
5708,115,"Avenida Rouxinol, 200 ",3,3,2,4400.0,1584.0,"Interfone
Armário na cozinha
Área de serviço", Moema
5709,108,Rua Mateus Grou ,3,2,2,4500.0,1600.0,0, Pinheiros
5710,200,Rua Martiniano de Carvalho ,3,2,2,5000.0,1900.0,"Mobiliado
Elevador
Condomínio fechado
Aceita animais
Jardim
...", Bela Vista
5711,252,"Rua Edson, 100 ",4,6,5,11000.0,3280.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...", Campo Belo
5712,70,"Rua José Prado Montoro, 112 ",3,2,2,1800.0,515.0,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...", Interlagos
5713,64,"Rua Doutor Albuquerque Lins, 528 ",2,2,1,2400.0,616.0,"Salão de festas
Elevador
Portaria 24h
Área de serviço", Santa Cecília
5714,105,Rua Indiana ,3,3,2,2949.0,1200.0,"Jardim
Área de serviço
Playground
Perto de vias de acesso
Próximo a escola
...", Brooklin
5715,118,Rua Visconde de Cachoeira ,3,4,2,7000.0,1100.0,"Piscina
Churrasqueira
Elevador
Ar-condicionado
Área de serviço
...", Vila Nova Conceição
5716,145,Rua Fradique Coutinho ,3,2,2,5000.0,2684.0,0, Vila Madalena
5717,72,"Rua Ibiraçu, 76 ",2,2,1,2500.0,900.0,"Salão de festas
Portaria 24h
Área de serviço
Armário embutido
Aceita animais", Vila Madalena
5718,50,"Belenzinho, São Paulo ",2,1,1,1300.0,365.0,0, SP
5719,76,Rua Professor Manoelito de Ornellas ,2,2,1,1800.0,798.0,0, Chácara Santo Antônio
5720,93,"Rua Capitão Otávio Machado, 1210 ",3,3,0,3600.0,972.0,Varanda, Chácara Santo Antônio
5721,96,Avenida Cotovia ,3,3,2,4200.0,900.0,"Piscina
Playground
Salão de jogos
Jardim", Moema
5722,22,"Rua Tabatinguera, 462 ",1,1,0,1900.0,362.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Sé
5723,62,"Rua Edith Junqueira de Azevedo Marques, 169 ",2,1,1,1400.0,732.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Salão de festas
...", Parque Munhoz
5724,166,"Rua Aureliano Coutinho, 259 ",3,4,1,3400.0,1564.0,"Garagem
Cozinha", Higienópolis
5725,55,"Rua Pedroso Alvarenga, 494 ",1,1,0,2000.0,467.0,0, Itaim Bibi
5726,250,"Chácara Santo Antônio Zona Leste, São Paulo ",4,5,3,3700.0,3000.0,"Piscina
Churrasqueira
Varanda
Quintal
Academia
...", SP
5727,110,"Avenida Professor Alceu Maynard Araújo, 650 ",2,3,2,4800.0,1365.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Vila Cruzeiro
5728,65,Alameda Jaú ,2,2,2,4000.0,1730.0,"Piscina
Mobiliado
Elevador
Ar-condicionado
Área de serviço
...", Jardim Paulista
5729,125,"Móoca, São Paulo ",3,2,2,2800.0,1080.0,"Piscina
Área de serviço", SP
5730,85,"Perdizes, São Paulo ",1,1,1,1700.0,350.0,"TV a cabo
Interfone
Área de serviço", SP
5731,55,Rua Peixoto Gomide ,2,1,1,2900.0,413.0,"Piscina
Churrasqueira
Elevador
Academia
Jardim
...", Jardim Paulista
5732,183,"Rua Júpiter, 200 ",4,4,3,7500.0,3100.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Aclimação
5733,49,"Rua Barão de Iguape, 985 ",2,1,1,1800.0,222.0,Condomínio fechado, Liberdade
5734,45,Rua Artur Prado ,1,1,1,1600.0,578.0,0, Bela Vista
5735,76,Rua Coronel Camisão ,3,1,1,1800.0,840.0,"Academia
Salão de festas
Piscina
Elevador", Vila Gomes
5736,129,"Rua Monte Alegre, 454 ",3,3,1,5800.0,1537.0,"Elevador
Condomínio fechado
Aceita animais
Portaria 24h
Acesso para deficientes
...", Perdizes
5737,65,Rua Barão de Jaceguai ,2,3,1,2300.0,987.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Jardim
...", Campo Belo
5738,41,"Rua Nova York, 245 ",1,1,1,4000.0,500.0,"Ar-condicionado
Mobiliado", Brooklin
5739,44,"Rua Luís Correia de Melo, 92 ",1,1,1,2800.0,430.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Vila Cruzeiro
5740,45,"Pinheiros, São Paulo ",1,2,1,2200.0,771.0,"Piscina
Elevador
Condomínio fechado
Área de serviço
Salão de festas
...", SP
5741,129,"Real Parque, São Paulo ",3,5,3,4000.0,2700.0,"Ar-condicionado
Jardim
Área de serviço
Playground
Varanda gourmet
...", SP
5742,58,"Avenida Raimundo Pereira de Magalhães, 1720 ",2,2,1,1900.0,798.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Jardim Íris
5743,56,"Vila Formosa, São Paulo ",2,1,1,1500.0,400.0,"Piscina
Churrasqueira
Academia
Playground
Salão de festas
...", SP
5744,300,"Rua Armando Petrella, 431 ",3,6,4,37000.0,4788.0,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...", Cidade Jardim
5745,200,"Vila Nova Conceição, São Paulo ",4,4,2,15716.0,2450.0,"Mobiliado
Ar-condicionado
Jardim
Área de serviço
Salão de festas
...", SP
5746,211,Rua Fábio Lopes dos Santos Luz ,3,5,0,7000.0,1645.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Vila Andrade
5747,60,"Rua Professor Atílio Innocenti, 957 ",2,1,1,4500.0,1461.0,"Piscina
Mobiliado
Churrasqueira
Garagem
Depósito
...", Vila Olímpia
5748,55,"Rua Doutor Paschoal Imperatriz, 105 ",1,1,1,3400.0,580.0,"Piscina
Churrasqueira
Elevador
Varanda
Garagem
...", Vila Gertrudes
5749,72,Rua Raul Pompéia ,3,2,2,2900.0,728.0,"Varanda
Academia
Jardim
Área de serviço
Salão de festas
...", Pompeia
5750,40,"Rua Fagundes, 122 ",1,1,1,1300.0,272.0,"Condomínio fechado
Elevador
Salão de festas
Portão eletrônico", Liberdade
5751,36,Avenida Aratãs ,1,1,1,2750.0,480.0,"Mobiliado
Elevador
Condomínio fechado
Academia
Ar-condicionado
...", Indianópolis
5752,80,Rua Dona Antônia de Queirós ,2,1,0,1600.0,600.0,"Armário na cozinha
Área de serviço", Consolação
5753,50,"Rua das Fiandeiras, 705 ",1,1,1,7700.0,2100.0,"Piscina
Mobiliado
Elevador
Condomínio fechado
Varanda
...", Vila Nova Conceição
5754,32,Rua Frei Caneca ,1,1,1,1600.0,350.0,0, Consolação
5755,97,"Rua Bandeira Paulista, 100 ",2,2,1,3700.0,1400.0,0, Itaim Bibi
5756,62,Avenida Celso Garcia ,3,1,1,2000.0,478.0,"Churrasqueira
Elevador
Condomínio fechado
Varanda
Quintal
...", Brás
5757,46,"Vila Olímpia, São Paulo ",1,1,1,3000.0,0.0,"Salão de festas
Armário na cozinha
Varanda
Área de serviço", SP
5758,55,"Pompeia, São Paulo ",1,1,1,2500.0,850.0,0, SP
5759,75,"Avenida Santa Marina, 1588 ",2,2,1,2300.0,436.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Água Branca
5760,144,"Rua Fábia, 138 ",3,5,2,7850.0,950.0,"Ar-condicionado
Jardim
Área de serviço
Varanda gourmet
Escritório
...", Vila Romana
5761,77,Rua dos Três Irmãos ,3,2,1,1800.0,790.0,"Churrasqueira
Elevador
Salão de festas", Jardim Guedala
5762,60,"Rua Xavantes, 52 ",2,2,0,1700.0,500.0,"Portaria 24h
Área de serviço
Banheiro de serviço
Sala grande
Aceita animais", Brás
5763,50,Avenida Nove de Julho ,2,1,0,1450.0,550.0,"Condomínio fechado
Aceita animais", Bela Vista
5764,200,"Vila Romana, São Paulo ",4,2,3,6000.0,2000.0,"Piscina
Churrasqueira
Elevador
Academia
Jardim
...", SP
5765,72,"Rua Ibiraçu, 76 ",2,2,1,2500.0,900.0,"Aceita animais
Ar-condicionado
Portaria 24h
Armário embutido
Armário embutido no quarto
...", Alto de Pinheiros
5766,53,"Rua Maracá, 301 ",1,1,1,2200.0,477.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Vila Guarani
5767,39,"Ipiranga, São Paulo ",1,1,1,1300.0,370.0,"Elevador
Playground
Quadra poliesportiva
Interfone", SP
5768,110,Alameda Joaquim Eugênio de Lima ,3,3,1,3200.0,1240.0,"Cozinha
Elevador
Lavanderia", Paraíso
5769,74,Rua David Eid ,3,2,2,2000.0,750.0,"Academia
Playground
Salão de festas
Armário embutido
Interfone
...", Interlagos
5770,116,"Rua Jesuíno Arruda, 666 ",3,3,1,4000.0,1850.0,Salão de festas, Itaim Bibi
5771,50,"Vila Buarque, São Paulo ",1,1,1,2200.0,400.0,"Churrasqueira
Piscina
Interfone
Salão de festas
Sauna", SP
5772,35,Rua Traituba ,1,1,1,2100.0,458.0,0, Saúde
5773,37,"Rua Luís Correia de Melo, 0 ",1,1,1,2600.0,540.0,"Churrasqueira
Elevador
Condomínio fechado
Academia
Espaço gourmet
...", Chácara Santo Antônio
5774,54,"Rua Domingos Rodrigues, 509 ",2,2,2,3000.0,734.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Lapa
5775,100,Rua Pageú ,3,3,3,3400.0,1320.0,"Piscina
Elevador
Jardim
Playground
Salão de festas
...", Vila Mariana
5776,100,"Brooklin, São Paulo ",2,3,2,9500.0,0.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", SP
5777,60,"Avenida Interlagos, 2368 ",2,2,1,1200.0,1.0,0, Jardim Umuarama
5778,45,Avenida Brigadeiro Luís Antônio ,1,1,1,1700.0,545.0,"Salão de festas
Sala de jantar
Jardim
Área de serviço", Jardins
5779,45,"Vila Guarani, São Paulo ",1,1,1,1400.0,425.0,"Churrasqueira
Segurança 24h
Playground
Salão de festas", SP
5780,36,"Moema, São Paulo ",1,1,1,2400.0,850.0,"Piscina
Mobiliado
Churrasqueira
Academia
Área de serviço
...", SP
5781,110,"Largo Santa Cecília, 288 ",2,1,0,2000.0,570.0,"Elevador
Condomínio fechado
Varanda
Área de serviço
Cozinha
...", Santa Cecília
5782,140,"Móoca, São Paulo ",3,4,2,2079.0,1700.0,"Jardim
Área de serviço
Playground
Salão de festas
Armário embutido
...", SP
5783,98,Rua Apotribu ,3,2,2,4700.0,682.0,"Piscina
Playground
Salão de jogos
Salão de festas
Área de serviço", Saúde
5784,65,"Rua dos Americanos, 185 ",2,2,1,2800.0,550.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...", Barra Funda
5785,33,"Rua Frei Duarte Jorge de Mendonça, 67 ",1,1,1,1500.0,500.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Vila Andrade
5786,67,Rua Francisco Cruz ,3,3,1,2800.0,820.0,"Piscina
Churrasqueira
Elevador
Academia
Jardim
...", Chácara Klabin
5787,110,Rua Cardoso de Almeida ,2,2,1,1800.0,1350.0,"Elevador
Área de serviço
Perto de vias de acesso
Próximo a escola
Próximo a shopping
...", Perdizes
5788,134,"Chácara Santo Antônio, São Paulo ",4,2,3,6300.0,740.0,"Quadra poliesportiva
Armário na cozinha
Sauna
Área de serviço", SP
5789,90,Alameda Lorena ,2,2,1,3600.0,1185.0,"Segurança 24h
Cozinha
Interfone
Quadra poliesportiva
Salão de festas", Jardim Paulista
5790,80,"Rua Doutor Albuquerque Lins, 641 ",2,2,0,2500.0,400.0,"Cozinha
Interfone
Lavanderia
Varanda
Área de serviço", Santa Cecília
5791,58,"Santana, São Paulo ",2,2,0,1600.0,450.0,0, SP
5792,65,Rua Nova York ,2,2,1,5500.0,880.0,"Piscina
Elevador
Condomínio fechado
Varanda
Academia
...", Brooklin
5793,93,Rua Peixoto Gomide ,2,2,1,2500.0,1090.0,"Elevador
Portão eletrônico
Condomínio fechado
Portaria 24h", Jardim Paulista
5794,78,"Vila Campestre, São Paulo ",3,2,1,1300.0,850.0,Quadra poliesportiva, SP
5795,87,"Avenida Raimundo Pereira de Magalhães, 757 ",3,1,2,3500.0,800.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Vila Anastácio
5796,65,Rua Nova York ,2,2,1,5500.0,880.0,"Piscina
Elevador
Condomínio fechado
Varanda
Academia
...", Brooklin
5797,93,Rua Peixoto Gomide ,2,2,1,2500.0,1090.0,"Elevador
Portão eletrônico
Condomínio fechado
Portaria 24h", Jardim Paulista
5798,78,"Vila Campestre, São Paulo ",3,2,1,1300.0,850.0,Quadra poliesportiva, SP
5799,87,"Avenida Raimundo Pereira de Magalhães, 757 ",3,1,2,3500.0,800.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Vila Anastácio
5800,65,"Vila Olímpia, São Paulo ",2,2,2,4700.0,980.0,"Piscina
Mobiliado
Churrasqueira
Academia
Jardim
...", SP
5801,38,"Avenida General Valdomiro de Lima, 590 ",1,1,1,1700.0,350.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...", Jabaquara
5802,65,"Rua Doutor Cândido Espinheira, 866 ",1,2,0,1400.0,688.0,"Condomínio fechado
Aceita animais", Perdizes
5803,35,Rua Doutor Gabriel dos Santos ,1,1,1,1600.0,620.0,"Elevador
Condomínio fechado
Academia
Aceita animais
Salão de festas
...", Santa Cecília
5804,75,Rua Amélia Sá Barbosa ,2,1,0,1690.0,120.0,0, Luz
5805,42,"Rua Hipódromo, 720 ",2,1,0,1700.0,401.0,"Elevador
Condomínio fechado
Academia
Playground
Salão de festas
...", Brás
5806,89,"Alameda dos Tacaúnas, 547 ",3,1,1,2500.0,888.0,"Cozinha
Academia
Churrasqueira
Piscina
Salão de jogos", Planalto Paulista
5807,45,Avenida Raimundo Pereira de Magalhães ,2,1,2,1600.0,400.0,"Garagem
Cozinha
Churrasqueira
Playground
Piscina", Pirituba
5808,127,Avenida Hélio Pellegrino ,3,4,3,7350.0,2228.0,"Piscina
Churrasqueira
Condomínio fechado
Academia
Jardim
...", Vila Nova Conceição
5809,117,"Campo Belo, São Paulo ",3,3,2,2900.0,2006.0,"Depósito
Elevador", SP
5810,60,"Rua Alba, 2140 ",2,1,1,1377.0,722.0,"Garagem
Cozinha
Jardim
Piscina", Conjunto Residencial Jardim Canaã
5811,75,Rua Avanhandava ,1,1,0,1600.0,685.0,0, Bela Vista
5812,76,"Rua Apiacás, 62 ",3,3,3,2600.0,1540.0,"Piscina
Churrasqueira
Varanda
Academia
Playground
...", Perdizes
5813,92,"Jardim Marajoara, São Paulo ",3,2,1,3800.0,0.0,"Piscina
Churrasqueira
Área de serviço
Quadra poliesportiva
Escritório
...", SP
5814,42,"Rua Vieira de Morais, 1936 ",1,2,1,3000.0,613.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Campo Belo
5815,115,"Alameda Joaquim Eugênio de Lima, 1250 ",4,4,2,6200.0,981.0,"Piscina
Mobiliado
Elevador
Aceita animais
Ar-condicionado
...", Jardim Paulista
5816,64,"Alameda Itu, 137 ",2,2,1,2900.0,843.0,"Elevador
Aceita animais
Jardim
Salão de festas
Portaria 24h
...", Jardim Paulista
5817,75,"Alameda Franca, 1560 ",3,2,1,3900.0,1040.0,0, Jardim Paulista
5818,50,"Perdizes, São Paulo ",1,1,0,1400.0,323.0,Área de serviço, SP
5819,167,"Moema, São Paulo ",3,3,2,4800.0,2193.0,"Piscina
Armário na cozinha
Área de serviço", SP
5820,55,Rua Nelson Gama de Oliveira ,2,2,1,2790.0,670.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Vila Andrade
5821,30,"Avenida dos Carinás, 301 ",1,1,0,2400.0,150.0,"Piscina
Mobiliado
Condomínio fechado
Academia
Espaço gourmet
...", Indianópolis
5822,51,"Avenida Rouxinol, 837 ",1,2,1,2190.0,563.0,"Cozinha
Elevador
Interfone
Área de serviço", Indianópolis
5823,28,Rua Quatá ,1,1,1,2700.0,700.0,"Piscina
Mobiliado
Varanda
Academia
Ar-condicionado
...", Vila Olímpia
5824,39,"Rua Professor Atílio Innocenti, 957 ",1,1,1,3404.0,903.0,"Garagem
Mobiliado
Churrasqueira
Piscina
Quadra de squash", Vila Olímpia
5825,30,Rua Itapeva ,1,1,0,1300.0,436.0,0, Bela Vista
5826,126,Rua Rondinha ,3,3,2,4500.0,0.0,Elevador, Chácara Inglesa
5827,245,"Rua Tucumã, 100 ",4,6,2,18000.0,2550.0,"Elevador
Condomínio fechado
Aceita animais
Área de serviço
Playground
...", Jardim Europa
5828,31,"Rua Torres da Barra, 409 ",1,1,0,1650.0,360.0,"Churrasqueira
Segurança 24h
Espaço gourmet
Quadra poliesportiva
Varanda", Água Branca
5829,90,Rua Apeninos ,2,2,1,3400.0,875.0,"Piscina
Churrasqueira
Elevador
Varanda
Área de serviço
...", Paraíso
5830,60,Avenida Doutor Cardoso de Melo ,2,3,1,5500.0,1143.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Vila Olímpia
5831,40,Rua Álvaro Luís Roberto de Assumpção ,1,1,1,1800.0,569.0,"Elevador
Condomínio fechado
Jardim
Bicicletário
Portaria 24h
...", Campo Belo
5832,265,Rua Bela Cintra ,4,6,4,30000.0,7013.0,"Mobiliado
Elevador
Condomínio fechado
Varanda
Academia
...", Jardim Europa
5833,73,Rua Vitorino Carmilo ,2,1,1,1450.0,800.0,"Churrasqueira
Elevador
Condomínio fechado
Aceita animais
Espaço gourmet
...", Barra Funda
5834,88,"Rua Carlos Weber, 535 ",3,2,2,3600.0,715.0,Área de serviço, Vila Leopoldina
5835,95,"Moema, São Paulo ",4,4,2,3300.0,1320.0,"Cozinha
Varanda", SP
5836,60,Rua Raul Pompéia ,2,2,2,2300.0,900.0,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...", Pompeia
5837,183,"Rua Bartira, 1198 ",4,3,4,4800.0,2500.0,"Churrasqueira
Academia
Jardim
Playground
Salão de festas
...", Perdizes
5838,50,"Rua Belchior de Azevedo, 222 ",2,1,1,2130.0,525.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Área de serviço
...", Vila Leopoldina
5839,97,"Perdizes, São Paulo ",3,3,2,3700.0,1030.0,0, SP
5840,55,"Rua Monte Caseros, 126 ",2,1,1,1600.0,541.0,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...", Butantã
5841,45,Rua Manuel da Nóbrega ,1,1,1,2000.0,573.0,"Garagem
Cozinha
Piscina
Salão de jogos
Sauna", Paraíso
5842,68,"Rua Borges Lagoa, 836 ",2,2,2,2300.0,680.0,Elevador, Vila Clementino
5843,83,Avenida Bosque da Saúde ,3,3,2,3100.0,580.0,"Piscina
Elevador
Condomínio fechado
Aceita animais
Jardim
...", Saúde
5844,69,"Rua Elvira Ferraz, 250 ",1,1,2,12900.0,0.0,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...", Jardim Faria Lima
5845,70,"Panamby, São Paulo ",1,1,2,3200.0,1100.0,Ar-condicionado, SP
5846,90,Rua Nova Cidade ,2,1,2,5660.0,2200.0,"Varanda
Academia
Jardim
Playground
Salão de festas
...", Vila Olímpia
